Academic Yr,Semester Year Letter Cd Concat,Semester Nm,Degree Level Desc,Ucb Level1 Ethnic Rollup Desc,Ucb Level2 Ethnic Rollup Desc,Short Ethnic Desc,Gender Desc,Student Headcount,Prorated Degrees Awarded Cnt,College/School,Division,Department,Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,3,3,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,2,2,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,5,5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,6,5.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,0.5,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,2,2,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,5,4.5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,41,38,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/ME Joint Major
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,3,1.5,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,2,1.5,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,9,8.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Asian/Pacific Islander,Asian,Vietnamese,Male,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,3,3,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,4,4,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,4,4,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,5,5,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,23,22.5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/ME Joint Major
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,3,3,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,2,2,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,7,7,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,13,12.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,International,International,International,Male,2,2,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,African American,African American/Black,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,African American,African American/Black,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,African American,African American/Black,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,African American,African American/Black,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,African American,African American/Black,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Female,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Female,4,4,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,5,5,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,2,2,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,BioE/MSE Joint Major
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,4,4,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Native American/Alaska Native,Native American/Alaska Native,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,Underrepresented Minority,Native American/Alaska Native,Native American/Alaska Native,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Decline to State,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Decline to State,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Female,2,2,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Female,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Female,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Female,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,3,3,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,13,13,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,1,1,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,White/Other,Decline to State,Decline to State,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Decline to State,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,5,5,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,12,12,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,6,6,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Environmental Eng Science
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,2,2,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,3,3,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,3,3,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Female,2,2,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,4,4,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,7,7,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,33,32,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,3,3,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,5,5,Clg of Engineering,Clg of Engineering,Industrial Eng & Ops Research,Industrial Eng & Ops Rsch
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,4,4,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,33,32.5,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2017-18,2018 B,Spring,Bachelor,White/Other,White,White,Male,5,4.5,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Female,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,3,3,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Environmental Eng Science
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Chinese,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Filipino,Male,1,1,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Korean,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Eng Math & Statistics
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,Other Asian,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,South Asian,Female,2,2,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Asian/Pacific Islander,Asian,South Asian,Male,2,2,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,International,International,International,Female,1,1,Clg of Engineering,Clg of Engineering,Bioengineering,Bioengineering
2018-19,2018 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Civil & Environmental Eng,Civil Engineering
2018-19,2018 C,Summer,Bachelor,International,International,International,Male,5,5,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Joint Programs,MSE/ME Joint Major
2018-19,2018 C,Summer,Bachelor,International,International,International,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Underrepresented Minority,African American,African American/Black,Female,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Mexican American/Chicano,Male,1,1,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,Underrepresented Minority,Chicano/Latino,Other Hispanic/Latino,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Engineering Physics
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Female,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Male,4,4,Clg of Engineering,Clg of Engineering,Electrical Eng & Computer Sci,Electrical Eng & Comp Sci
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Engineering Science,Energy Engineering
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Male,1,1,Clg of Engineering,Clg of Engineering,Materials Science & Eng,Materials Science & Eng
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Mechanical Engineering,Mechanical Engineering
2018-19,2018 C,Summer,Bachelor,White/Other,White,White,Male,2,2,Clg of Engineering,Clg of Engineering,Nuclear Engineering,Nuclear Engineering
